Id,Predicted
64555,2531.7951904464144
64573,2468.3154684576025
64575,2560.267731579553
64576,2530.836121781354
64577,2530.836121781354
64579,2550.594547467003
64585,2527.5608233113735
64590,2502.0794162122334
64592,2569.572251283967
64598,2508.342716798399
64599,2523.148630177904
64601,2469.5711561481958
64606,2378.9018647006505
64611,2508.342716798399
64612,2589.2743812345016
64617,2613.4905367304705
64620,2444.337016836594
64624,2473.187459334385
64629,2569.286658040852
64647,2511.2549822694154
64648,2491.1897725181193
64649,2489.444505545382
64650,2413.6122966783205
64652,2570.564879783835
64653,2547.599791414526
64657,2551.420936721244
64658,2552.38123045755
64664,2498.122732233534
64667,2647.782900000146
64669,2499.711476679968
64689,2499.711476679968
64693,2558.6170675872777
64695,2498.122732233534
64697,2436.9663662085327
64698,2552.8259191985235
64704,2530.58166609741
64707,2482.776002059048
64710,2564.4616517537106
64719,2429.889351178416
64723,2519.274495064105
64724,2462.3362428733567
64726,2553.169458980624
64732,2527.547183193414
64733,2419.651764290386
64736,2487.2106377145637
64746,2577.8216616984932
64756,2473.259694959661
64765,2522.2526546701138
64769,2476.2379541929827
64772,2520.8719380924695
64773,2552.8866074925677
64775,2360.8287924330834
64780,2480.720120806757
64785,2419.2233468064123
64786,2410.805765813126
64790,2547.3341897126897
64791,2456.358238259624
64792,2513.5150827109187
64793,2562.1723988684853
64801,2436.726365144838
64802,2514.8403104159174
64808,2464.510498523613
64813,2613.6617779063376
64816,2525.908098026257
64817,2585.280595102006
64818,2630.408134570726
64819,2378.5172870565293
64821,2454.754054556109
64824,2581.687620338487
64827,2648.630150547849
64829,2472.9183491182876
64830,2580.3145610625506
64833,2417.0388930171293
64836,2579.2743703209017
64838,2628.8272540791454
64847,2468.9717258163364
64857,2512.005117973776
64864,2470.386421889184
64869,2416.9766749170262
64872,2480.0378362650654
64882,2532.48047965132
64887,2465.2124278146857
64888,2613.206422995513
64894,2650.521093332336
64896,2632.5942937636823
64901,2690.475487482986
64908,2574.2212010922985
64911,2497.2368644530643
64915,2618.5189696683337
64917,2498.5613134475625
64921,2585.218669294528
64922,2610.1261333029965
64925,2524.914677430555
64930,2580.08665175248
64931,2519.7058237012598
64934,2329.359940795317
64936,2534.212452675802
64940,2648.253203116297
64941,2482.0125886752116
64942,2427.53757378485
64954,2538.8037093819567
64958,2596.420831026084
64960,2559.4979816214427
64976,2505.5316784718148
64977,2528.007243558312
64979,2538.7060938517084
64981,2415.7249066352565
64982,2593.6438233344265
64983,2464.9926975848743
64987,2559.2925428494877
64989,2488.0471071315746
64992,2657.6901780346307
64995,2525.0944080498643
65002,2522.0015803399638
65005,2686.9927824937067
65011,2517.5938254062694
65018,2470.0938126671394
65022,2466.267501286596
65040,2508.896858677828
65042,2487.0200457597934
65051,2388.872613576404
65053,2702.4617973893355
65059,2529.125404773964
65061,2563.3304292432595
65062,2436.8933806243085
65067,2566.6568223637532
65070,2462.581125000684
65079,2434.9157944718354
65082,2490.2467442962748
65083,2534.3770246392055
65086,2653.402925096139
65087,2644.3494683402837
65089,2537.399855752257
65092,2474.205624963248
65094,2463.392635622058
65098,2540.88893186257
65107,2502.9743733239306
65110,2587.241144999172
65114,2632.1281156244613
65119,2575.2279418490425
65121,2319.234299077785
65125,2491.5383243597325
65126,2356.541884322913
65127,2592.214695432219
65129,2534.3559270330243
65131,2528.0990977120364
65135,2519.7577171268053
65139,2583.720130677919
65141,2556.070728457873
65146,2704.946815137639
65158,2720.3315708774626
65164,2591.6791039681334
65168,2546.8442372459353
65189,2586.5481360605995
65192,2546.152846057567
65196,2623.617351164965
65199,2595.3679015133935
65202,2606.004709380024
65203,2648.882887934251
65209,2558.197339208112
65210,2518.897634297172
65218,2555.7468671574325
65225,2525.041770722415
65233,2371.94969338717
65234,2540.5729365884094
65235,2544.478838332501
65239,2474.2020229514783
65240,2671.714002987538
65241,2576.7264429639254
65244,2497.0919551356087
65246,2538.376780130374
65251,2434.8852402750786
65256,2479.3492606086725
65262,2511.4139157125273
65276,2677.3319915734905
65278,2499.3275612178863
65289,2584.477816204976
65290,2618.276410965301
65297,2504.901670904988
65303,2616.37004994109
65306,2624.9900821102165
65307,2439.7324086717717
65308,2566.052741386565
65312,2492.812496008533
65323,2552.660069608827
65324,2489.549697459062
65326,2458.3335515877193
65327,2540.4065906854953
65332,2351.4647544651007
65335,2519.1739178725916
65337,2677.3319915734905
65340,2572.2582236633098
65352,2583.916695142648
65358,2441.4049224389346
65361,2495.960789923768
65367,2448.7296432638973
65369,2508.3679011168592
65376,2425.1027250090974
65379,2439.7324086717717
65380,2425.1027250090974
65381,2458.6516592034272
65384,2496.2522222283174
65385,2452.350886797286
65386,2540.627002589382
65387,2511.516318453696
65399,2544.569010166841
65401,2502.3391354781575
65402,2438.0652495958284
65405,2654.061933052937
65418,2577.4726915063275
65422,2593.2598439888197
65423,2475.473961611099
65434,2580.0004252009776
65441,2690.6896686262744
65447,2495.8932530268357
65452,2593.1388957485256
65464,2554.897307501374
65465,2413.248924106927
65467,2566.0025017773305
65476,2600.6625568954655
65479,2559.956318164394
65481,2561.4753659913886
65489,2553.935114191969
65490,2503.2574099200674
65492,2545.053388129533
65494,2482.5475027060806
65497,2498.828756357254
65504,2492.9683600689914
65505,2467.329227427683
65510,2515.097904899999
65511,2554.6335666336595
65512,2514.918560118022
65514,2359.9057518743534
65520,2448.700124572638
65526,2513.645114358819
65527,2522.863816522215
65529,2538.89148256988
65532,2365.016940787019
65536,2363.4138007386678
65539,2516.9080108723165
65540,2425.811699548377
65544,2372.6468246762524
65554,2486.496389149118
65557,2547.2619004973353
65576,2593.242426728877
65577,2546.444778394732
65578,2552.8866074925677
65581,2553.3170233375254
65585,2516.860580162555
65591,2606.763822035223
65595,2418.459280212256
65602,2432.2566832085613
65607,2497.466316950687
65613,2511.7661499808974
65615,2468.6532657388752
65617,2490.2467442962748
65622,2359.0904227732053
65624,2502.720037968756
65627,2522.119766267682
65631,2414.293518798483
65636,2483.019037111783
65638,2388.967137422305
65644,2622.2775128608387
65647,2352.0635522843486
65649,2538.6181472525295
65654,2664.5759626720874
65659,2576.0253374989193
65660,2496.93660680984
65666,2569.8671410378092
65667,2484.6558063635193
65671,2548.529252309675
65674,2484.6558063635193
65677,2533.9110889011995
65683,2604.494919642859
65684,2639.9353633254996
65689,2603.46825547016
65691,2485.8881195488325
65703,2576.3717528584293
65706,2560.074584029041
65717,2486.573341752786
65721,2413.2710201324126
65722,2496.93660680984
65733,2572.2608747781655
65738,2579.5860393429243
65739,2624.2245031984507
65743,2518.754527770676
65748,2575.5148018422183
65752,2575.5148018422183
65763,2551.055749000007
65764,2603.88252226952
65773,2496.93660680984
65781,2581.649768401085
65782,2588.6569856028755
65785,2575.5148018422183
65786,2598.0487849769006
65790,2470.071722435409
65794,2484.6558063635193
65797,2533.005267154642
65807,2496.9859745068197
65812,2581.8728983744054
65813,2424.476895524782
65820,2509.3316228818735
65822,2377.9768129065396
65831,2603.46825547016
65842,2484.6558063635193
65848,2536.8788935115067
65856,2550.377570477357
65865,2567.543366603542
65871,2457.978169845282
65888,2485.0634019015174
65892,2506.6569896776464
65893,2584.0324151331647
65902,2563.3611963490007
65903,2503.8444312749725
65904,2553.503877500697
65905,2531.1938778577014
65907,2484.4674358810967
65910,2413.3132690657553
65911,2544.10966325909
65916,2503.9885354755434
65922,2719.3929428766455
65924,2480.025766766824
65926,2512.2142235186298
65927,2480.025766766824
65930,2507.2443201969827
65931,2516.3559984546528
65933,2470.9114973427913
65934,2491.2953102595143
65935,2573.485022046034
65945,2541.133272444452
65949,2470.404340990259
65953,2563.3611963490007
65958,2511.9530337371166
65960,2538.7063423061427
65962,2550.969015031975
65964,2340.729530801393
65970,2531.1938778577014
65975,2640.0800640641805
65977,2491.2953102595143
65980,2538.7063423061427
65983,2342.421867375922
65984,2527.787526093081
65985,2523.619889800314
65988,2528.235769733747
65994,2550.377570477357
65995,2581.8728983744054
65996,2549.4952468883744
65999,2596.8592785409046
66001,2526.807716029533
66002,2526.3974629213003
66005,2559.800803524585
66011,2484.021608799601
66017,2490.425468871586
66029,2545.3656446068408
66038,2372.4154338192848
66040,2475.98107486661
66047,2534.8763363450366
66050,2511.3918899940354
66053,2522.223916559449
66054,2424.0961478725912
66057,2522.223916559449
66075,2434.5877896713637
66078,2569.849083031218
66079,2515.671610290792
66082,2549.55050229532
66085,2560.778736192662
66087,2560.4271966066635
66089,2363.8078589049846
66091,2503.0769391641943
66094,2505.8164175009756
66095,2585.3382133748723
66096,2479.3790073377872
66106,2465.366701723937
66108,2512.366476754222
66110,2508.254122417886
66115,2516.340160506672
66121,2457.4063389427433
66128,2421.626294475983
66130,2486.177954528917
66131,2438.684241139417
66134,2518.783187309424
66137,2502.5934795883663
66141,2495.5568630168877
66154,2535.247015078394
66158,2334.8963983267968
66164,2468.115486648481
66169,2530.8901091799908
66170,2448.3894959184668
66172,2563.0968199897397
66175,2530.8901091799908
66178,2472.452270566229
66184,2508.688836988802
66188,2430.285614517729
66191,2562.0712557915904
66193,2480.124183147432
66197,2610.35437590458
66215,2374.937465608005
66223,2513.0267435023643
66231,2492.313834400774
66232,2525.805474678326
66238,2616.307272232059
66246,2522.5263347763334
66248,2500.286953789505
66257,2536.2498911363095
66265,2616.37004994109
66269,2558.4118515816403
66272,2543.184732134327
66276,2557.2172114068385
66287,2524.8662900553977
66292,2549.3663699339113
66293,2619.7828385400876
66294,2552.704240426239
66301,2550.8105856960965
66317,2491.1608607291373
66320,2436.5248316664715
66321,2579.528919967551
66323,2403.8345655125986
66330,2411.9786470495637
66333,2516.88422372448
66350,2501.0600075023726
66351,2615.6636420524314
66356,2358.523070520209
66363,2501.3870397362048
66367,2513.8105725102973
66370,2548.0071081354617
66378,2788.0601120325236
66379,2602.126698905189
66385,2537.9627845755585
66387,2534.7096792751395
66388,2625.0057509326707
66389,2470.246992158518
66390,2525.370945099433
66391,2507.8040252285905
66392,2535.404220508159
66395,2381.674071052653
66399,2439.37508722968
66401,2543.7382233676944
66407,2438.6973222705888
66410,2611.479546987115
66415,2426.473286754173
66416,2493.177833712572
66418,2569.602552824044
66421,2543.8010044948223
66424,2541.0160123454602
66427,2493.266498057633
66429,2619.7828385400876
66435,2607.270658758141
66444,2536.417203396572
66453,2636.798860671233
66457,2529.707735902856
66459,2494.636106298169
66461,2524.5422516826397
66463,2517.018518188999
66467,2435.536809727034
66470,2514.5165748460263
66472,2509.96561399306
66473,2491.4133239986218
66478,2622.8904503795616
66482,2427.0869989518837
66486,2582.236892941175
66487,2516.9415638326655
66488,2730.6337078763195
66489,2431.8425580965018
66492,2538.800868597836
66496,2471.7162046116255
66502,2587.9661229500093
66509,2599.1599007995437
66515,2420.4210760402643
66519,2551.4227553666115
66524,2559.4216416489417
66529,2600.6253816561007
66531,2599.1599007995437
66534,2548.1263490660726
66535,2625.0057509326707
66536,2537.9627845755585
66547,2363.139491465806
66552,2532.4256093863723
66553,2472.7969645424055
66554,2514.918560118022
66556,2431.7686602861177
66559,2546.317029560583
66564,2534.3726397289056
66571,2560.858542800766
66575,2558.3455111990356
66579,2560.858542800766
66588,2417.373868546734
66599,2550.176772282398
66601,2560.858542800766
66602,2526.170280134536
66604,2599.7490070664817
66616,2560.675749546757
66619,2563.4020091007346
66629,2541.4765932032715
66638,2473.3326981430996
66642,2585.1532909814214
66648,2534.6025815544367
66649,2520.9776173756472
66652,2653.6380453260763
66661,2360.955332933242
66662,2572.195374853778
66667,2600.6453528485254
66672,2539.7572713306718
66675,2587.530442153294
66679,2578.37295791096
66683,2546.7907671723056
66689,2451.690798302801
66690,2419.513742350939
66692,2507.470811563626
66694,2596.7023839340604
66699,2438.8066013351213
66700,2676.1833963819836
66701,2687.5522907909926
66703,2531.637154522855
66707,2466.8850562674947
66710,2463.632246565739
66711,2406.770864107752
66713,2568.7545343788524
66715,2520.2895181774825
66716,2424.7646788200996
66717,2550.449291046455
66722,2601.917357038787
66727,2520.798536860504
66729,2471.9189445157103
66740,2569.347117852097
66744,2517.5014748153376
66758,2534.070749686147
66760,2553.582061119201
66762,2466.0386070962227
66763,2532.443879592002
66764,2388.4745532617717
66766,2340.855282625217
66767,2412.932555577244
66768,2407.840840409453
66769,2535.764833622736
66770,2468.733164563926
66773,2506.5692514300354
66779,2588.6740608954487
66781,2576.77778002072
66784,2440.10114803398
66785,2413.774212345745
66793,2605.7875520558723
66794,2587.241144999172
66796,2524.618658403602
66798,2362.3978924515213
66800,2517.677313515607
66803,2590.9289883862366
66809,2592.4703854178674
66810,2630.2195378325605
66811,2570.264507668099
66813,2569.2339717382956
66814,2569.2339717382956
66817,2445.401071308588
66818,2609.7004520254936
66819,2554.0662474786814
66822,2434.0231399433883
66823,2564.5853109910113
66826,2536.2630022647427
66827,2514.51076782596
66832,2568.143679885554
66833,2536.06170703577
66837,2509.5075023773543
66839,2524.901160067982
66844,2498.838157440721
66847,2366.7881352510817
66848,2356.2946776524623
66850,2566.1663115470546
66853,2484.4674358810967
66854,2373.1003010461777
66865,2493.248329707147
66868,2498.5691684619387
66870,2474.3132734698283
66871,2462.2193642118013
66874,2498.5691684619387
66876,2612.4805213751138
66877,2477.3415038314447
66880,2498.5691684619387
66882,2467.9252322852803
66893,2467.346442876357
66894,2434.5877896713637
66896,2517.0276097131346
66898,2502.1436893676473
66905,2497.5909431416644
66907,2575.409391340117
66908,2530.8901091799908
66910,2533.041857007336
66916,2516.4346463310208
66922,2478.27386517922
66924,2412.123143716005
66933,2437.2109710400714
66935,2415.440521332661
66937,2484.892202585649
66942,2448.1129217267307
66943,2562.8947277677034
66945,2424.620759977523
66956,2565.9406840005404
66959,2565.9406840005404
66964,2601.6645966594006
66969,2565.9406840005404
66970,2505.7442940502838
66971,2451.9217284714364
66975,2634.927960403483
66986,2565.9406840005404
66989,2505.7442940502838
66993,2387.0508979209226
66994,2532.9847236930746
67007,2507.560905655782
67015,2565.9406840005404
67017,2416.331944561408
67028,2565.9406840005404
67029,2565.9406840005404
67034,2566.636528138063
67042,2462.4696500060595
67047,2695.169977571188
67048,2482.514093144433
67051,2565.9406840005404
67054,2520.536087101542
67056,2334.373602433533
67057,2532.9847236930746
67064,2505.7442940502838
67066,2571.746053778066
67067,2622.134057169355
67074,2539.1150395012064
67077,2569.1518664470896
67097,2485.449920291559
67101,2523.2075301971204
67102,2450.926556857211
67105,2523.2075301971204
67107,2523.9636702667726
67111,2510.742520155837
67114,2515.284918805787
67120,2505.707626673354
67131,2521.819782091564
67132,2491.1876912045586
67134,2513.3654421509027
67137,2531.922425968472
67138,2501.982661093073
67139,2539.7057630232557
67148,2423.4863451618107
67150,2527.592220975415
67153,2536.0986473764497
67156,2531.792326948294
67160,2452.330427850987
67164,2427.9293993970655
67166,2499.0755532489247
67167,2444.3112773943253
67168,2511.9721563125427
67172,2588.2533575534953
67173,2749.278366050727
67174,2386.565050709428
67176,2355.2749244545444
67182,2528.859830348819
67183,2428.6093874315916
67185,2435.419912079919
67189,2441.860475522884
67190,2625.3270120389634
67193,2625.1590462990116
67199,2451.576793783997
67208,2542.0200752604874
67212,2428.8885055070978
67213,2510.459134293259
67216,2576.3046340132764
67218,2612.0092061514038
67231,2454.1200633684984
67233,2472.259592678774
67237,2499.567078840735
67238,2490.9212941050637
67243,2465.7778267599797
67246,2341.7922591571505
67247,2511.1268955852165
67248,2453.7576866100994
67249,2521.2671714498597
67258,2526.911001890484
67264,2522.040451068825
67266,2495.086032358222
67268,2472.5984292311387
67273,2540.131437418556
67275,2687.6388366230235
67281,2525.088944747505
67288,2540.131437418556
67292,2547.69803005548
67293,2614.7790760551356
67298,2503.253180459922
67299,2505.1319070153604
67310,2551.2494610374138
67311,2617.8989155745257
67316,2527.1002149991123
67333,2467.793484080219
67336,2427.9932346213973
67337,2541.43427045442
67344,2480.993528755955
67345,2414.5289642833
67348,2417.8681781513524
67351,2599.886457315318
67352,2510.5665058397162
67353,2481.2806094527123
67356,2476.3763827429098
67358,2523.454722328428
67360,2538.7060938517084
67364,2542.5575829448926
67369,2489.4876970092873
67382,2497.0085158495513
67384,2554.0749589482757
67392,2467.297353720089
67395,2533.3945756271905
67400,2498.1703029075948
67406,2553.885424232154
67416,2437.100756347762
67418,2655.05705414175
67421,2522.020305488023
67434,2460.9654479418964
67435,2507.6959655088685
67437,2446.790898123221
67445,2553.564884135265
67448,2553.7775026305653
67451,2484.4410552301515
67456,2420.608592939516
67458,2444.245828751804
67464,2535.617524621479
67467,2551.672228172948
67474,2521.8001481227816
67480,2481.0286204782487
67486,2548.6824262913797
67491,2528.1005989401397
67495,2521.70509892474
67496,2647.541712191466
67497,2673.858638179621
67498,2636.6927965186896
67499,2563.0384814066633
67505,2636.280350675644
67507,2537.488473752147
67508,2585.3382133748723
67510,2601.086858640699
67511,2632.6863511751462
67512,2622.1017014338718
67515,2572.2582236633098
67520,2572.2582236633098
67525,2593.1279416499424
67526,2471.800085127935
67531,2582.731189135763
67532,2589.3880148650132
67537,2367.367551724652
67538,2588.233305244599
67544,2507.179685168211
67547,2582.731189135763
67551,2575.5884098968872
67556,2563.9632266295102
67564,2454.5787146803427
67571,2443.552301809631
67578,2560.044995904364
67579,2554.5684913547866
67581,2560.044995904364
67585,2514.51076782596
67589,2514.51076782596
67595,2534.9441709453586
67609,2560.044995904364
67614,2579.4954409065454
67616,2379.2200540485665
67621,2394.14495634627
67623,2510.1046343280073
67628,2540.4065906854953
67632,2448.352642960673
67637,2610.53754194881
67639,2580.9366273932706
67640,2694.9212113106455
67647,2604.7791236571197
67648,2558.7940082506443
67649,2604.7791236571197
67651,2610.53754194881
67664,2643.30837316301
67666,2612.1195003649636
67670,2541.212440572441
67673,2566.6173848631997
67674,2529.058552342659
67676,2504.391642589508
67678,2354.961035838043
67687,2624.9900821102165
67689,2574.6635119576054
67704,2547.3572878407003
67717,2539.350939801657
67718,2451.5956269046114
67722,2541.212440572441
67723,2439.526840642885
67725,2562.8481197778574
67732,2428.895507324183
67736,2552.686297755905
67737,2531.929552769507
67740,2443.5697272886755
67741,2655.875830380193
67743,2531.3833843188804
67745,2561.6891991034167
67746,2603.2638161686873
67758,2509.6080081820387
67759,2581.524486617813
67773,2539.8724293595924
67778,2530.501855598569
67780,2465.2894584480737
67784,2433.7251257534476
67789,2483.56294872347
67802,2534.5182098765667
67807,2429.5685506546292
67809,2512.837379729769
67810,2370.2539771571173
67811,2382.567618189112
67813,2423.062580854468
67830,2725.7455673326635
67832,2478.8480524406314
67844,2606.433085567002
67847,2470.8430697106505
67853,2553.885424232154
67862,2550.8857394092024
67871,2585.5399887164654
67887,2478.8310993743926
67889,2401.9528832928363
67898,2470.5727422677696
67914,2444.7201312508805
67915,2660.101733045661
67919,2548.940272834887
67923,2470.5954140145204
67924,2464.4777179025737
67938,2451.3994940006974
67942,2563.2377073086677
67945,2454.5558912148767
67951,2527.2888159967697
67952,2398.140475820024
67954,2530.501855598569
67957,2535.58618224058
67961,2574.903080589995
67962,2360.0115600866443
67972,2468.399966632572
67974,2448.3894959184668
67975,2489.9197940827257
67977,2511.5911456634713
67980,2534.5182098765667
67982,2512.2384810902518
67984,2543.024304485357
67991,2484.6292042984533
67993,2465.563183858195
67995,2429.8473467564427
68003,2493.5515285115553
68004,2369.1539615417496
68010,2536.690576596035
68012,2466.431593178185
68013,2645.1023575253835
68014,2397.005050112221
68018,2395.621245835647
68019,2535.8433212153764
68022,2544.6222806015617
68026,2557.3118919124586
68030,2421.876849983089
68035,2535.3667493848748
68039,2515.9030422134956
68041,2540.182033079224
68043,2522.761306928438
68045,2514.5302367330373
68048,2495.7023794784977
68049,2512.548645554922
68052,2550.6058837254927
68059,2442.2949705378055
68066,2492.088597102601
68069,2495.64116755212
68070,2440.9250727260796
68072,2493.2916230391347
68073,2402.502904604436
68076,2425.2164479334915
68077,2509.9371172831566
68080,2493.2916230391347
68081,2447.7425613045484
68083,2557.9765533642367
68088,2578.0135860274145
68089,2604.7791236571197
68090,2607.6429670524035
68098,2610.53754194881
68099,2612.2508449398138
68101,2567.805781200406
68105,2575.0874956482057
68110,2438.2978123669263
68115,2610.53754194881
68117,2584.625377184722
68120,2577.637486820821
68126,2533.202653199061
68134,2627.0986000201774
68136,2539.528002224705
68143,2403.914928953452
68147,2514.5302367330373
68149,2373.755197363638
68151,2563.2377073086677
68152,2542.5545748059503
68156,2495.7023794784977
68159,2544.6652554677294
68160,2519.4653065805305
68161,2369.8085464514756
68163,2539.190174604529
68168,2515.9030422134956
68170,2372.0645080791073
68174,2382.604377871762
68177,2444.0163005864515
68185,2492.0056204055154
68187,2566.8559688826385
68192,2598.3853119078963
68193,2477.0918082518765
68194,2540.182033079224
68198,2493.17211315695
68201,2456.787280271381
68206,2469.03144331426
68216,2388.416600492542
68217,2473.3450052966896
68219,2552.9126208915245
68220,2451.0887529725997
68229,2542.9341696119795
68230,2577.238898982563
68238,2384.8621010714237
68246,2500.5293997070394
68249,2611.404899997586
68250,2499.259862466872
68251,2496.1516871581484
68252,2553.141524415054
68254,2465.632788897829
68255,2532.5451745302785
68259,2456.268795265065
68263,2514.5302367330373
68267,2565.9416118589284
68268,2484.667941253306
68273,2429.8250054842856
68278,2405.136349590223
68282,2616.847575302318
68287,2460.582397671741
68293,2530.501855598569
68296,2355.858602112656
68300,2579.955339377841
68302,2640.0009603017893
68313,2520.566455968675
68314,2520.566455968675
68316,2448.97632841048
68319,2629.3607833587134
68326,2570.495645545572
68331,2587.261469299926
68334,2556.623192617625
68336,2446.036689074129
68343,2468.382252162098
68352,2524.0638840225092
68358,2433.7251257534476
68361,2528.572869520108
68362,2525.9303726230705
68368,2534.529584290349
68371,2402.6213479406947
68372,2596.7592132576906
68373,2494.2429984558094
68374,2487.4909063070877
68376,2379.612698795543
68383,2479.0698434333262
68389,2389.863094700388
68396,2425.6026084867863
68399,2518.651596536388
68400,2382.964540898755
68401,2391.31339200244
68402,2487.3264663247173
68407,2473.4439667134834
68411,2569.828725552352
68412,2539.2669002019543
68415,2470.792784913021
68416,2499.9937588504904
68423,2426.086387627714
68424,2449.9252508118893
68431,2535.893107401739
68440,2444.6380306673113
68442,2663.4787252229235
68445,2414.467319810127
68449,2484.0339808903414
68450,2387.419289794573
68455,2529.7609605694233
68456,2391.097852671236
68458,2546.961855757568
68459,2535.4899338810096
68463,2473.4209646076165
68464,2407.5885494132294
68465,2569.7594654984523
68481,2612.1195003649636
68482,2539.086671055845
68489,2580.140202385486
68496,2610.53754194881
68499,2578.5727544228225
68500,2544.696038758538
68502,2535.25866406933
68506,2448.5008994891487
68513,2543.7007663564605
68515,2543.7007663564605
68517,2543.7007663564605
68518,2448.5008994891487
68520,2530.501855598569
68529,2527.2888159967697
68536,2433.7251257534476
68539,2412.3136471356047
68545,2659.474841804379
68547,2593.2598439888197
68548,2545.838093304779
68550,2385.567913082079
68551,2578.2348371838707
68553,2530.1171350163763
68554,2476.6273608462207
68556,2530.501855598569
68562,2545.118107914164
68568,2560.1541393062303
68570,2383.5426262731044
68571,2349.6306385595603
68584,2537.777070610356
68586,2448.6694258685957
68587,2441.9560760932836
68591,2565.8130552371454
68592,2505.5633342526944
68594,2499.8709138049485
68596,2511.295096276965
68598,2537.4513410363747
68600,2568.296089098512
68603,2526.6436599340586
68606,2512.548645554922
68608,2512.548645554922
68610,2360.2152038384515
68616,2514.5302367330373
68622,2580.0278634390725
68624,2512.548645554922
68630,2443.453266893007
68635,2495.64116755212
68636,2464.9625997798607
68640,2455.9615844714504
68642,2457.0450092441806
68648,2369.9756430292014
68650,2507.8049382656623
68661,2525.5255271583897
68674,2479.8875540940094
68682,2351.257481368201
68685,2542.7395446992255
68691,2534.5182098765667
68694,2433.7251257534476
68699,2552.5702468103327
68702,2445.415359254195
68705,2529.5109086283796
68706,2482.3432858839687
68708,2560.1541393062303
68713,2440.4842951605897
68714,2580.140202385486
68715,2581.295919889012
68719,2515.0259628902745
68722,2408.0496745677488
68723,2577.246757562774
68726,2662.9975459197685
68734,2519.77826713779
68744,2620.5583013520304
68745,2384.386371719952
68748,2464.4854944666404
68750,2453.8762547834326
68754,2490.57918882263
68755,2478.13866114954
68759,2474.98301969736
68763,2492.088597102601
68765,2582.721147936909
68771,2440.9250727260796
68780,2401.339162580751
68782,2455.073930104394
68784,2468.6532657388752
68788,2481.2806094527123
68790,2573.8571090283885
68796,2587.4799505593464
68797,2538.727164420965
68809,2578.9941668883944
68813,2538.143031900106
68815,2443.453266893007
68824,2457.516801444544
68825,2439.4123228309695
68826,2526.674959764403
68836,2552.1078801658446
68839,2538.8763722796
68848,2505.469529476163
68849,2417.8640731209744
68850,2627.8131372767816
68855,2404.444089007829
68856,2537.3398227789467
68858,2567.7873145029816
68859,2472.9183491182876
68860,2657.086117907086
68864,2586.60779286289
68872,2424.2672638061304
68873,2571.7430145691083
68880,2518.7920499073584
68881,2565.267370728961
68882,2581.605610969471
68883,2566.6209278105525
68884,2551.8619679677167
68886,2547.0242463994045
68887,2704.1251313454673
68888,2651.2981315141133
68892,2483.3500615924577
68895,2512.5742428683084
68897,2419.7814778743777
68898,2658.5278754367305
68899,2385.8908208394296
68904,2468.2317253029246
68915,2407.0420633806784
68917,2381.3991513878104
68933,2475.1252112977886
68941,2537.743728610638
68947,2544.1805959746926
68948,2564.943540866359
68949,2410.9001293386054
68957,2441.5301632985643
68965,2528.6559620469084
68966,2486.9182667215123
68973,2547.2681429315926
68978,2388.8275206327817
68980,2629.7595145917253
68991,2679.4469020678366
68993,2518.319701979244
68996,2583.9037322763293
68997,2443.547033644515
69000,2646.4233407999736
69003,2583.63761629858
69011,2530.712982928893
69013,2484.6292042984533
69019,2622.919504942144
69021,2566.8559688826385
69026,2581.605610969471
69027,2525.053039282422
69032,2574.185674409352
69035,2534.640312530579
69037,2577.246757562774
69041,2651.2981315141133
69050,2481.669261588151
69051,2592.3704830583147
69054,2588.3761344653503
69057,2707.716937148459
69068,2723.0092016359317
69069,2525.385130429887
69071,2607.7567735331622
69077,2554.1663425941024
69081,2469.12514950998
69084,2583.589129096843
69085,2526.8617264322784
69086,2476.3464300927626
69088,2462.2132923903378
69089,2515.8516714439365
69091,2526.0643435539446
69095,2495.458936876907
69096,2557.1411860939625
69099,2740.9170076914397
69100,2553.5608314332812
69101,2545.996986081944
69104,2649.677112033307
69105,2623.3964916885802
69112,2530.712982928893
69119,2579.1011991232
69121,2477.5042314231314
69122,2400.040814700932
69126,2649.5563714772916
69132,2404.843694148993
69133,2569.7594654984523
69142,2646.8122493028186
69144,2572.198537744628
69152,2646.4233407999736
69160,2528.351525461206
69175,2547.0242463994045
69178,2646.8122493028186
69181,2629.8907814574823
69184,2642.819974476121
69189,2542.1819509444795
69191,2444.8905313533105
69192,2615.6497324992406
69197,2454.676461692398
69202,2423.7766409182
69214,2548.1440745075324
69217,2467.6145819323833
69223,2597.3137349281033
69234,2575.2876125303783
69236,2444.7201312508805
69237,2596.1384708672813
69241,2604.7791236571197
69246,2534.640312530579
69247,2491.2334493475487
69251,2545.053388129533
69252,2577.246757562774
69255,2573.8571090283885
69256,2584.018964985078
69259,2578.975210268251
69263,2716.956899677311
69279,2563.5915360207687
69284,2476.8905324665275
69294,2575.2876125303783
69296,2578.2679681735212
69297,2589.987783681874
69298,2725.014421149751
69309,2577.6576485404976
69315,2538.7988208578063
69316,2673.9220302844237
69317,2487.2845052695693
69322,2764.669297338387
69327,2572.569996315026
69334,2605.0550613474843
69337,2522.040451068825
69339,2592.3704830583147
69343,2577.6576485404976
69346,2572.569996315026
69353,2578.975210268251
69359,2637.6429786274234
69363,2596.246230066619
69364,2567.208932727561
69367,2629.7595145917253
69371,2623.6615134478016
69373,2629.8441317749425
69375,2585.3267278608732
69377,2622.919504942144
69389,2568.1827156355544
69391,2503.2431301693027
